typeofaction	sourceid	destinationid	amountofmoney	date	isfraud	typeoffraud
cash-in	27507	80925	1262145	11-06-2019 13:30	0	none
cash-in	23347	54049	980693	16-07-2019 14:10	0	none
cash-in	29492	43138	1335905	18-06-2019 10:42	0	none
cash-in	39266	82238	2405323	08-04-2019 13:24	0	none
cash-in	94234	25797	1735501	24-03-2019 08:41	0	none
cash-in	61010	28003	4708816	18-07-2019 14:14	0	none
cash-in	95582	96373	5458852	17-04-2019 14:58	0	none
cash-in	97892	34278	6194378	07-03-2019 10:14	0	none
cash-in	12652	94211	5644467	05-03-2019 11:30	0	none
cash-in	51792	52614	567299	08-05-2019 08:51	0	none
cash-in	29947	29996	1153116	11-03-2019 14:45	0	none
cash-in	18803	7426	6375559	13-04-2019 11:58	0	none
cash-in	31287	85814	266502	19-05-2019 11:30	0	none
cash-in	16409	32349	4478012	22-04-2019 11:58	0	none
cash-in	33979	40273	1030238	01-06-2019 10:20	0	none
cash-in	93407	56028	3478319	19-07-2019 14:07	0	none
cash-in	70010	37329	4813926	11-05-2019 14:30	0	none
cash-in	66916	54497	3424435	09-05-2019 08:55	0	none
cash-in	62348	17345	6421415	05-06-2019 12:11	0	none
cash-in	93710	45806	3012335	03-06-2019 13:02	0	none
cash-in	35086	36839	4266693	02-03-2019 09:32	0	none
cash-in	45526	18743	395032	25-05-2019 13:49	0	none
cash-in	99751	17283	6139986	24-06-2019 09:45	0	none
cash-in	5499	88631	3152907	01-05-2019 12:40	0	none
cash-in	86622	61158	5748999	16-03-2019 12:01	0	none
cash-in	94485	13021	6403504	23-05-2019 11:56	0	none
cash-in	63307	35542	6360313	29-03-2019 09:36	0	none
cash-in	95376	59438	5072865	19-06-2019 09:00	0	none
cash-in	86807	13105	4582171	03-04-2019 14:41	0	none
cash-in	88920	71196	2059672	07-05-2019 15:46	0	none
cash-in	334	28048	4628330	03-07-2019 12:28	0	none
cash-in	17447	12872	1797725	04-03-2019 09:12	0	none
cash-in	98282	7583	1218243	11-05-2019 10:38	0	none
cash-in	31654	50710	3368585	19-03-2019 08:50	0	none
cash-in	11850	55033	4040477	12-03-2019 09:47	0	none
cash-in	93901	10853	2387903	02-07-2019 08:15	0	none
cash-in	32093	32298	2529811	06-06-2019 11:29	0	none
cash-in	58094	16511	737413	27-02-2019 15:48	0	none
cash-in	7480	80408	4973740	14-06-2019 10:30	0	none
cash-in	9700	51915	4234770	22-03-2019 12:13	0	none
cash-in	1841	83673	99015	01-04-2019 09:41	0	none
cash-in	9841	832	5185606	02-07-2019 08:15	0	none
cash-in	41634	98596	2262363	25-05-2019 12:23	0	none
cash-in	2476	92988	4942500	15-04-2019 12:35	0	none
cash-in	6380	80401	630852	12-06-2019 09:59	0	none
cash-in	45330	42228	5622169	12-07-2019 10:46	0	none
cash-in	47807	45676	3597983	05-04-2019 14:49	0	none
cash-in	52358	10910	270079	19-05-2019 13:55	0	none
cash-in	45465	7187	5102151	23-06-2019 15:27	0	none
cash-in	12533	90499	716889	06-07-2019 14:32	0	none
cash-in	83100	3425	5940457	16-07-2019 08:58	0	none
cash-in	62379	26827	3083877	04-05-2019 11:41	0	none
cash-in	23867	33114	1013817	11-06-2019 10:02	0	none
cash-in	1683	96773	6468847	02-06-2019 11:29	0	none
cash-in	99938	85146	68412	20-03-2019 12:32	0	none
cash-in	60976	5502	5902402	18-06-2019 10:31	0	none
cash-in	96739	93138	6708425	31-05-2019 14:51	0	none
cash-in	41277	41940	2814402	09-05-2019 14:30	0	none
cash-in	18561	99227	144129	05-06-2019 13:56	0	none
cash-in	74876	82022	2086414	13-03-2019 11:01	0	none
cash-in	11942	44430	4085522	11-06-2019 13:44	0	none
cash-in	22427	58899	4687751	31-03-2019 15:14	0	none
cash-in	66575	48350	205063	17-05-2019 08:37	0	none
cash-in	48345	52387	6423218	25-04-2019 14:45	0	none
cash-in	68313	41261	6820416	06-06-2019 12:15	0	none
cash-in	71399	97607	2854607	25-05-2019 09:42	0	none
cash-in	29367	65274	6525482	12-03-2019 10:21	0	none
cash-in	86475	57603	4987131	09-06-2019 09:15	0	none
cash-in	67051	427	6696099	19-03-2019 09:17	0	none
cash-in	4944	15821	2326034	14-06-2019 13:32	0	none
cash-in	86515	54356	3994096	25-02-2019 12:14	0	none
cash-in	94865	71432	2717636	26-02-2019 08:42	0	none
cash-in	21769	2665	1192521	26-06-2019 12:45	0	none
cash-in	37691	91694	1850652	05-07-2019 09:12	0	none
cash-in	15889	77721	3574931	12-04-2019 12:33	0	none
cash-in	20300	67339	3617276	07-05-2019 12:37	0	none
cash-in	6619	22080	1331102	09-06-2019 12:42	0	none
cash-in	16037	21259	2686780	06-03-2019 15:33	0	none
cash-in	63509	26706	2002309	25-03-2019 08:34	0	none
cash-in	78648	26058	4421742	01-07-2019 09:14	0	none
cash-in	38478	38565	2399232	13-03-2019 09:40	0	none
cash-in	78997	4416	4607528	15-04-2019 13:23	0	none
cash-in	22294	24762	4452946	19-06-2019 09:25	0	none
cash-in	43819	80863	5178847	17-04-2019 15:11	0	none
cash-in	34757	15632	4710952	15-04-2019 10:59	0	none
cash-in	35516	18230	4371863	12-03-2019 14:50	0	none
cash-in	63240	77225	4757853	22-03-2019 08:44	0	none
cash-in	57731	1811	5955243	14-03-2019 10:49	0	none
cash-in	21507	13013	6434292	03-04-2019 13:58	0	none
cash-in	80394	19157	3576233	17-05-2019 09:04	0	none
cash-in	31696	66443	3261600	06-07-2019 13:34	0	none
cash-in	5442	92022	4287159	03-03-2019 10:39	0	none
cash-in	54513	40291	3355181	29-05-2019 15:19	0	none
cash-in	45772	24950	131219	14-06-2019 15:09	0	none
cash-in	89256	86888	2167974	22-03-2019 13:16	0	none
cash-in	33769	56431	917735	28-06-2019 11:52	0	none
cash-in	44595	51089	4928819	05-06-2019 08:10	0	none
cash-in	92103	29315	3107620	14-06-2019 08:59	0	none
cash-in	84299	14151	543216	19-03-2019 09:42	0	none
cash-in	18125	52747	5074243	04-04-2019 10:56	0	none
cash-in	47071	72753	3768592	17-04-2019 12:25	0	none
cash-in	67019	21135	2934138	05-07-2019 11:53	0	none
cash-in	34941	3332	2347046	15-05-2019 12:59	0	none
cash-in	27986	76031	5280855	23-02-2019 13:05	0	none
cash-in	32822	99632	2623132	20-04-2019 14:31	0	none
cash-in	82008	92672	3111675	09-05-2019 10:18	0	none
cash-in	42627	30509	2608003	12-07-2019 09:26	0	none
cash-in	86479	69414	4880488	03-05-2019 08:27	0	none
cash-in	1895	66200	592123	31-05-2019 12:44	0	none
cash-in	48135	93608	6442557	13-07-2019 12:38	0	none
cash-in	93228	66160	5370378	07-04-2019 10:27	0	none
cash-in	48423	22491	4616652	07-04-2019 12:26	0	none
cash-in	15335	48518	631415	14-04-2019 13:13	0	none
cash-in	38256	18166	4166313	05-04-2019 12:05	0	none
cash-in	83611	93313	4979620	03-03-2019 10:03	0	none
cash-in	71371	53821	5279346	06-06-2019 11:07	0	none
cash-in	36856	28476	3090646	22-04-2019 11:08	0	none
cash-in	42005	6034	4714192	05-04-2019 15:27	0	none
cash-in	93017	27061	3935548	29-04-2019 11:23	0	none
cash-in	76155	96092	1435180	07-07-2019 13:13	0	none
cash-in	54787	35133	519708	09-05-2019 09:07	0	none
cash-in	50094	90993	5189387	03-07-2019 12:16	0	none
cash-in	32142	38108	3316517	20-02-2019 14:45	0	none
cash-in	50341	82940	3754021	24-02-2019 08:11	0	none
cash-in	4470	84461	2596920	30-03-2019 14:16	0	none
cash-in	5396	23417	316393	16-07-2019 15:28	0	none
cash-in	95201	4542	5104924	09-07-2019 09:30	0	none
cash-in	11699	93579	2987751	13-06-2019 11:30	0	none
cash-in	72763	23600	5913611	27-06-2019 14:04	0	none
cash-in	20909	39331	5760785	24-05-2019 10:24	0	none
cash-in	29594	62188	5549084	26-06-2019 15:41	0	none
cash-in	58105	16569	4569024	12-06-2019 15:56	0	none
cash-in	66704	95558	2826744	17-03-2019 10:02	0	none
cash-in	1897	24338	1642372	11-05-2019 15:30	0	none
cash-in	55923	56983	5400135	08-04-2019 11:34	0	none
cash-in	36246	84211	572349	15-07-2019 10:55	0	none
cash-in	86178	78562	4056756	25-04-2019 10:48	0	none
cash-in	2476	85333	1824805	02-06-2019 11:08	0	none
cash-in	72995	80260	4129042	17-03-2019 12:14	0	none
cash-in	12870	70402	535208	16-07-2019 08:47	0	none
cash-in	10859	48510	5544956	25-03-2019 10:21	0	none
cash-in	78139	25401	1684039	17-07-2019 10:25	0	none
cash-in	33855	95164	4027140	29-03-2019 13:25	0	none
cash-in	6727	58630	6455691	08-06-2019 09:32	0	none
cash-in	21533	40003	3621697	26-03-2019 14:08	0	none
cash-in	83352	25201	1111902	05-03-2019 10:58	0	none
cash-in	36106	23286	3640278	01-03-2019 12:56	0	none
cash-in	62714	67579	3633901	08-03-2019 09:15	0	none
cash-in	84426	60595	2757093	15-06-2019 14:01	0	none
cash-in	87486	55111	860940	03-03-2019 15:56	0	none
cash-in	79037	61076	5433625	17-06-2019 15:54	0	none
cash-in	65197	5746	2844407	12-07-2019 15:13	0	none
cash-in	13594	64373	2093588	27-06-2019 08:48	0	none
cash-in	65883	24748	867977	10-07-2019 09:19	0	none
cash-in	25929	17258	4497752	06-06-2019 12:00	0	none
cash-in	48309	87296	3058326	27-06-2019 11:03	0	none
cash-in	91306	77046	5823140	30-03-2019 15:48	0	none
cash-in	11525	75209	6465639	21-03-2019 09:59	0	none
cash-in	84215	63021	1232548	21-04-2019 12:32	0	none
cash-in	76718	42277	1736416	22-04-2019 15:09	0	none
cash-in	20051	87338	3874713	26-04-2019 10:33	0	none
cash-in	69988	11091	5959298	16-07-2019 14:44	0	none
cash-in	66379	60426	4227321	27-02-2019 08:08	0	none
cash-in	78243	24444	3418208	13-07-2019 09:19	0	none
cash-in	29763	17266	3405797	11-06-2019 08:59	0	none
cash-in	87164	87335	447595	05-06-2019 12:40	0	none
cash-in	65823	39370	3837109	09-05-2019 10:01	0	none
cash-in	4113	85486	2269971	01-03-2019 12:41	0	none
cash-in	45407	94679	6819592	14-04-2019 10:35	0	none
cash-in	33189	58513	4034093	02-03-2019 10:03	0	none
cash-in	24009	99360	1784913	01-05-2019 08:25	0	none
cash-in	8581	27487	1349463	01-07-2019 08:32	0	none
cash-in	70889	36540	3453599	07-05-2019 14:14	0	none
cash-in	349	6966	3750180	07-06-2019 11:12	0	none
cash-in	72130	26194	3816892	02-05-2019 11:52	0	none
cash-in	14057	33935	611056	02-05-2019 14:13	0	none
cash-in	1646	87331	112917	02-06-2019 09:52	0	none
cash-in	82959	5634	3291373	16-04-2019 11:44	0	none
cash-in	97278	9091	1898417	15-06-2019 10:30	0	none
cash-in	69663	51624	3530283	19-05-2019 11:13	0	none
cash-in	35511	75542	448910	06-07-2019 12:58	0	none
cash-in	32042	72317	5712794	10-05-2019 09:16	0	none
cash-in	81273	46402	2936526	14-04-2019 14:58	0	none
cash-in	82705	31310	514418	06-03-2019 12:30	0	none
cash-in	64028	27444	646119	07-03-2019 11:50	0	none
cash-in	33718	69566	670391	01-07-2019 08:03	0	none
cash-in	52088	41176	2181996	12-04-2019 09:57	0	none
cash-in	45294	6199	5959988	27-05-2019 10:35	0	none
cash-in	17576	83939	185456	24-02-2019 11:21	0	none
cash-in	70010	38565	6878958	22-05-2019 15:32	0	none
cash-in	11699	832	1702403	30-06-2019 13:38	0	none
cash-in	33769	60595	5126204	28-03-2019 11:45	0	none
cash-in	41634	76031	1853925	17-07-2019 08:05	0	none
cash-in	11525	15632	4972373	28-04-2019 15:48	0	none
cash-in	93710	36856	4440241	17-04-2019 15:46	0	none
cash-in	1683	11620	3606548	21-04-2019 15:50	0	none
cash-in	1895	42005	4855182	08-06-2019 14:13	0	none
cash-in	86807	29492	4397517	17-03-2019 12:54	0	none
cash-in	63307	35511	2071229	01-05-2019 12:32	0	none
cash-in	39370	21533	2001168	17-06-2019 15:27	0	none
cash-in	99632	32042	1589935	07-06-2019 12:20	0	none
cash-in	99632	7480	2892068	26-03-2019 12:28	0	none
cash-in	55033	55923	3405904	16-07-2019 12:13	0	none
cash-in	87338	16037	6063558	26-06-2019 12:39	0	none
cash-in	82940	10853	262460	16-05-2019 11:02	0	none
cash-in	45806	15632	1796475	19-04-2019 08:54	0	none
cash-in	93579	18166	624864	20-06-2019 09:11	0	none
cash-in	15632	35133	1244016	16-07-2019 12:16	0	none
cash-in	83939	18230	1268221	23-05-2019 13:10	0	none
cash-in	41819	31439	4007857	12-03-2019 09:44	0	none
cash-in	30509	43439	5384694	19-04-2019 15:37	0	none
cash-in	36839	30965	4588859	29-06-2019 11:36	0	none
cash-in	36839	37177	1296433	13-07-2019 13:43	0	none
cash-in	80401	43439	5255938	10-04-2019 14:56	0	none
cash-in	11620	82688	3529488	05-05-2019 09:38	0	none
cash-in	45772	82410	4040534	05-05-2019 13:30	0	none
cash-in	17447	75076	4128552	25-06-2019 09:38	0	none
cash-in	62348	30105	6306849	02-06-2019 08:23	0	none
cash-in	79037	41220	5901524	01-06-2019 08:33	0	none
cash-in	93608	60094	1224808	22-03-2019 13:31	0	none
cash-in	60595	7806	6715748	17-06-2019 10:59	0	none
cash-in	80925	16595	4775669	17-06-2019 14:53	0	none
cash-in	23417	34544	3840604	30-03-2019 13:31	0	none
cash-in	94211	90146	2609475	26-03-2019 14:23	0	none
cash-in	52358	70742	4069285	04-05-2019 12:46	0	none
cash-in	82008	16524	6419065	26-02-2019 10:29	0	none
cash-in	62348	70964	5612589	22-03-2019 11:29	0	none
cash-in	1841	71167	2106105	30-04-2019 09:25	0	none
cash-in	6727	23494	2724504	01-03-2019 13:19	0	none
cash-in	21254	33855	3135930	12-04-2019 11:31	0	none
cash-in	21955	20300	2808503	19-05-2019 08:11	0	none
cash-in	3092	22427	1145624	13-07-2019 08:19	0	none
cash-in	18626	29492	4629576	02-06-2019 13:21	0	none
cash-in	16595	41370	5178964	25-05-2019 12:33	0	none
cash-in	76026	62188	5217932	22-04-2019 11:14	0	none
cash-in	8056	50710	3174284	05-07-2019 14:32	0	none
cash-in	88645	17283	93827	29-04-2019 09:41	0	none
cash-in	39060	29315	5993255	10-06-2019 15:46	0	none
cash-in	7038	83673	2052036	17-04-2019 13:16	0	none
cash-in	4161	18561	6875557	16-04-2019 09:29	0	none
cash-in	37177	27986	2306338	26-05-2019 15:56	0	none
cash-in	82930	39266	6445058	03-05-2019 12:37	0	none
cash-in	82688	63240	959936	15-04-2019 08:32	0	none
cash-in	82930	18125	1977604	09-05-2019 13:41	0	none
cash-in	82930	21135	359943	29-04-2019 12:05	0	none
cash-in	71475	52387	2218230	02-05-2019 14:56	0	none
cash-in	30965	51446	4268081	04-07-2019 13:59	0	none
cash-in	31439	96773	3367443	04-04-2019 09:01	0	none
cash-in	82930	52747	3380428	01-06-2019 15:38	0	none
cash-in	27283	77879	328738	22-05-2019 13:42	0	none
cash-in	27283	84171	328738	10-05-2019 13:07	0	none
cash-in	27283	88291	328738	29-06-2019 09:45	0	none
cash-in	27283	69374	328738	18-04-2019 10:43	0	none
cash-in	27283	40542	328738	20-04-2019 15:31	0	none
cash-in	27283	15631	328738	12-05-2019 08:59	0	none
cash-in	27283	79182	328738	04-04-2019 08:37	0	none
cash-in	27283	42325	328738	25-02-2019 10:30	0	none
cash-in	27283	30617	328738	10-06-2019 12:55	0	none
cash-in	27283	699	328738	20-02-2019 13:29	0	none
cash-in	27283	25903	328738	30-04-2019 13:41	0	none
cash-in	27283	200	328738	10-04-2019 14:51	0	none
cash-in	27283	66844	328739	21-02-2019 09:35	0	none
cash-in	27283	32925	328739	16-05-2019 09:50	0	none
cash-in	27283	12802	328739	14-07-2019 11:38	0	none
cash-in	27283	62007	328739	12-04-2019 09:28	0	none
cash-in	96057	62983	170114	16-05-2019 09:42	0	none
cash-in	96057	92703	170114	15-06-2019 13:10	0	none
cash-in	96057	84145	170114	04-05-2019 11:30	0	none
cash-in	96057	53361	170114	09-06-2019 10:25	0	none
cash-in	96057	26494	170114	07-07-2019 12:28	0	none
cash-in	96057	50151	170114	07-07-2019 14:43	0	none
cash-in	96057	1503	170114	22-05-2019 13:01	0	none
cash-in	96057	79367	170114	22-04-2019 12:10	0	none
cash-in	96057	98815	170114	26-04-2019 09:27	0	none
cash-in	96057	99099	170114	09-03-2019 11:45	0	none
cash-in	96057	2474	170114	15-06-2019 11:19	0	none
cash-in	96057	58010	170114	13-07-2019 13:47	0	none
cash-in	96057	22745	170114	29-05-2019 12:18	0	none
cash-in	96057	71784	170114	17-04-2019 13:11	0	none
cash-in	96057	90078	170114	02-04-2019 14:19	0	none
cash-in	96057	65929	170115	27-04-2019 13:14	0	none
cash-in	96057	78784	170115	15-06-2019 12:27	0	none
cash-in	96057	94776	170115	09-05-2019 15:24	0	none
cash-in	96057	53	170115	06-07-2019 15:23	0	none
cash-in	96057	99829	170115	16-03-2019 13:44	0	none
cash-in	96057	12859	170115	29-06-2019 15:57	0	none
cash-in	96057	60127	170115	14-03-2019 13:55	0	none
cash-in	96057	80879	170115	28-04-2019 13:33	0	none
cash-in	96057	63401	170115	21-04-2019 09:44	0	none
cash-in	96057	18465	170115	08-04-2019 11:16	0	none
cash-in	96057	67171	170115	10-03-2019 10:14	0	none
cash-in	19104	30226	44893	05-04-2019 13:29	0	none
cash-in	19104	45136	44893	06-07-2019 15:10	0	none
cash-in	19104	51392	44893	10-05-2019 15:16	0	none
cash-in	19104	38543	44893	07-03-2019 13:28	0	none
cash-in	19104	78726	44893	23-05-2019 11:12	0	none
cash-in	19104	48379	44893	24-03-2019 13:35	0	none
cash-in	19104	25355	44893	15-05-2019 09:48	0	none
cash-in	19104	97525	44893	02-04-2019 12:29	0	none
cash-in	19104	35911	44893	27-04-2019 12:40	0	none
cash-in	19104	56102	44893	25-04-2019 13:16	0	none
cash-in	19104	61426	44893	08-05-2019 15:53	0	none
cash-in	19104	64427	44894	13-04-2019 12:29	0	none
cash-in	8550	5807	275217	15-06-2019 15:08	0	none
cash-in	8550	6886	275217	18-04-2019 12:36	0	none
cash-in	8550	43462	275217	20-04-2019 10:42	0	none
cash-in	8550	32084	275217	17-03-2019 13:52	0	none
cash-in	8550	91241	275217	21-04-2019 10:58	0	none
cash-in	8550	59526	275217	15-03-2019 11:48	0	none
cash-in	8550	90174	275217	04-05-2019 09:14	0	none
cash-in	8550	66241	275217	22-05-2019 15:59	0	none
cash-in	8550	71916	275217	23-06-2019 15:38	0	none
cash-in	8550	35146	275217	03-05-2019 09:25	0	none
cash-in	8550	97122	275217	18-07-2019 10:01	0	none
cash-in	8550	562	275217	03-07-2019 11:02	0	none
cash-in	8550	9064	275217	12-03-2019 09:01	0	none
cash-in	8550	87178	275217	12-04-2019 15:24	0	none
cash-in	8550	90066	275217	22-06-2019 09:20	0	none
cash-in	8550	98551	275217	29-05-2019 14:08	0	none
cash-in	8550	53029	275217	03-06-2019 13:08	0	none
cash-in	8550	93401	275217	18-07-2019 12:07	0	none
cash-in	8550	28645	275217	13-03-2019 14:21	0	none
cash-in	8550	58183	275217	10-06-2019 11:26	0	none
cash-in	49153	20352	267793	15-04-2019 13:24	0	none
cash-in	49153	86005	267794	02-06-2019 08:23	0	none
cash-in	49153	52923	267794	23-03-2019 12:34	0	none
transfer	55870	17530	1886673	23-06-2019 12:08	0	none
transfer	84344	24873	4449948	20-05-2019 15:09	0	none
transfer	15530	73375	2389506	02-05-2019 11:23	0	none
transfer	97472	62943	4112242	26-05-2019 10:42	0	none
transfer	68506	71141	2990897	23-03-2019 12:18	0	none
transfer	61071	70912	1623705	22-02-2019 08:50	0	none
transfer	58513	31174	1115815	05-06-2019 15:37	0	none
transfer	53935	467	1176907	25-06-2019 11:18	0	none
transfer	23812	29698	3817906	07-06-2019 13:06	0	none
transfer	87748	79291	2627756	21-02-2019 14:29	0	none
transfer	20779	61	4697163	28-03-2019 12:07	0	none
transfer	15264	83912	160095	19-05-2019 12:47	0	none
transfer	63412	62120	2491642	25-06-2019 14:58	0	none
transfer	84097	2196	4854963	29-05-2019 12:51	0	none
transfer	81456	59191	1825646	10-05-2019 14:35	0	none
transfer	50700	46668	2876429	11-03-2019 09:47	0	none
transfer	71957	95606	4384402	18-07-2019 12:23	0	none
transfer	6711	27336	2188635	10-03-2019 10:30	0	none
transfer	21226	88390	3550767	16-05-2019 11:57	0	none
transfer	96135	36942	1437053	11-06-2019 10:34	0	none
transfer	18124	73026	931666	23-04-2019 11:28	0	none
transfer	9107	84347	3295362	11-03-2019 08:52	0	none
transfer	71698	81522	3268260	01-04-2019 13:10	0	none
transfer	74435	50110	1385304	14-04-2019 08:23	0	none
transfer	9309	17700	1299187	09-05-2019 11:38	0	none
transfer	99934	55222	3855137	21-02-2019 10:03	0	none
transfer	80885	20631	3999274	18-05-2019 09:53	0	none
transfer	79612	18098	1368020	15-06-2019 15:12	0	none
transfer	11380	80195	3319685	16-05-2019 15:23	0	none
transfer	38993	24266	3964183	05-05-2019 08:57	0	none
transfer	23477	68698	302294	12-06-2019 08:22	0	none
transfer	15048	28135	4260117	11-07-2019 09:51	0	none
transfer	40167	31783	3422485	18-05-2019 08:35	0	none
transfer	77415	2416	3962262	12-03-2019 14:21	0	none
transfer	43430	49910	2292028	09-07-2019 12:12	0	none
transfer	13484	62066	4728885	24-06-2019 10:12	0	none
transfer	3157	2232	3221883	28-05-2019 08:03	0	none
transfer	36891	24642	1755132	15-05-2019 12:19	0	none
transfer	65900	2041	1795938	18-06-2019 10:58	0	none
transfer	48794	91733	1554429	01-06-2019 15:00	0	none
transfer	32130	35633	2652759	26-02-2019 14:52	0	none
transfer	83087	49705	1997322	25-02-2019 15:00	0	none
transfer	53077	91771	4635498	26-02-2019 11:09	0	none
transfer	23263	22251	3008377	26-03-2019 08:09	0	none
transfer	26878	41341	1481266	26-03-2019 15:44	0	none
transfer	90938	96910	3056990	26-05-2019 11:40	0	none
transfer	71595	68262	113273	17-03-2019 10:50	0	none
transfer	78082	99950	657559	17-04-2019 10:06	0	none
transfer	43068	11108	993567	29-04-2019 10:50	0	none
transfer	84823	81869	2746049	25-05-2019 10:25	0	none
transfer	91914	5268	2221763	21-04-2019 14:48	0	none
transfer	95340	30340	1376091	27-05-2019 08:43	0	none
transfer	94692	42723	1269134	11-03-2019 09:28	0	none
transfer	83513	37619	434734	03-03-2019 11:07	0	none
transfer	24556	1257	367154	03-07-2019 09:54	0	none
transfer	46296	31997	4528389	13-04-2019 08:43	0	none
transfer	54093	94808	1507304	20-05-2019 14:05	0	none
transfer	70732	68026	3099667	08-03-2019 14:39	0	none
transfer	69642	67083	325449	08-05-2019 15:01	0	none
transfer	89429	22557	1039338	16-06-2019 10:16	0	none
transfer	3060	21551	1476902	30-06-2019 15:03	0	none
transfer	37534	27881	3258312	02-06-2019 10:51	0	none
transfer	69473	8950	2773272	25-04-2019 12:12	0	none
transfer	36975	4661	1457880	14-06-2019 11:05	0	none
transfer	5083	29168	2683427	29-03-2019 14:14	0	none
transfer	45837	41851	3674691	01-07-2019 14:33	0	none
transfer	98572	22950	4100385	07-03-2019 14:33	0	none
transfer	93267	78811	1971558	30-04-2019 11:24	0	none
transfer	18192	33489	2412412	17-03-2019 14:29	0	none
transfer	66674	57645	4969582	30-03-2019 14:53	0	none
transfer	40374	88225	4484464	02-05-2019 15:35	0	none
transfer	38590	13481	1158785	12-07-2019 08:30	0	none
transfer	70945	418	4827206	08-04-2019 15:02	0	none
transfer	66252	52697	4558464	28-04-2019 12:14	0	none
transfer	22766	68084	4396738	13-04-2019 10:01	0	none
transfer	90395	68719	4735195	03-05-2019 14:44	0	none
transfer	8827	61399	4845403	18-06-2019 14:36	0	none
transfer	85406	95093	2405313	15-03-2019 15:27	0	none
transfer	68735	17156	4719144	21-05-2019 12:44	0	none
transfer	36398	48307	2155695	27-03-2019 15:30	0	none
transfer	3985	4055	4432076	04-03-2019 08:22	0	none
transfer	28369	14453	1932291	23-02-2019 08:01	0	none
transfer	14036	55166	511709	17-06-2019 11:37	0	none
transfer	57336	91016	4389484	29-06-2019 10:21	0	none
transfer	2106	23641	1688103	16-04-2019 09:18	0	none
transfer	95826	47963	3907133	10-03-2019 15:50	0	none
transfer	26296	26740	1459806	20-04-2019 09:16	0	none
transfer	81479	37507	4170475	22-06-2019 13:53	0	none
transfer	99221	17351	3655434	28-02-2019 08:14	0	none
transfer	48799	89984	4333353	23-06-2019 15:15	0	none
transfer	88901	40556	3488409	12-05-2019 15:40	0	none
transfer	15766	34294	4707675	28-02-2019 13:44	0	none
transfer	75678	68698	1479723	21-05-2019 10:33	0	none
transfer	71803	68468	1384956	07-04-2019 11:59	0	none
transfer	4819	73913	2171650	05-07-2019 10:06	0	none
transfer	63810	2842	4995108	21-05-2019 09:29	0	none
transfer	23069	3828	2348784	28-04-2019 08:19	0	none
transfer	74177	20451	2722773	12-03-2019 09:54	0	none
transfer	69425	99507	3429976	07-07-2019 14:59	0	none
transfer	11279	31819	716289	08-07-2019 13:45	0	none
transfer	10177	52894	2014638	24-02-2019 15:09	0	none
transfer	57738	14685	1891929	16-07-2019 12:15	0	none
transfer	20246	55566	1581600	04-05-2019 08:39	0	none
transfer	98808	59623	4135093	07-04-2019 15:48	0	none
transfer	71760	6225	4187465	30-04-2019 15:10	0	none
transfer	27583	28306	818780	12-06-2019 09:33	0	none
transfer	68974	76240	1612344	11-05-2019 13:26	0	none
transfer	75021	68961	3929662	29-06-2019 12:19	0	none
transfer	33188	80349	3183022	15-03-2019 12:32	0	none
transfer	37278	6254	685902	13-05-2019 15:31	0	none
transfer	2137	70023	765028	10-04-2019 15:08	0	none
transfer	38127	90579	1911421	12-04-2019 13:33	0	none
transfer	61096	83515	1961744	12-03-2019 12:53	0	none
transfer	94054	86646	2418626	21-06-2019 15:24	0	none
transfer	93815	81516	4739686	22-02-2019 11:54	0	none
transfer	93352	44509	3251400	22-05-2019 13:37	0	none
transfer	49130	89560	1919156	14-05-2019 12:56	0	none
transfer	81765	33961	3437899	26-03-2019 10:45	0	none
transfer	17015	52570	1610222	04-06-2019 15:29	0	none
transfer	26802	82070	3388934	12-05-2019 11:51	0	none
transfer	97239	78283	311268	21-05-2019 14:34	0	none
transfer	99576	92220	1689037	06-07-2019 13:41	0	none
transfer	73630	44234	1000724	02-06-2019 08:36	0	none
transfer	65629	32079	4062317	23-02-2019 10:38	0	none
transfer	20843	28570	4897074	30-06-2019 12:49	0	none
transfer	97147	7385	3891721	13-04-2019 12:01	0	none
transfer	37802	53268	1480799	22-03-2019 08:18	0	none
transfer	72456	41330	1474126	17-05-2019 09:33	0	none
transfer	63409	79893	4329200	18-04-2019 12:51	0	none
transfer	51093	59357	4755809	15-06-2019 09:38	0	none
transfer	15050	58980	1335967	17-06-2019 11:17	0	none
transfer	22247	54765	3629536	08-04-2019 12:15	0	none
transfer	59920	68262	123197	26-04-2019 12:08	0	none
transfer	97237	47018	4324963	10-07-2019 12:53	0	none
transfer	79393	5629	4161515	03-07-2019 09:03	0	none
transfer	2984	52750	2519622	27-03-2019 10:26	0	none
transfer	14931	85860	3661870	19-03-2019 15:32	0	none
transfer	15287	10919	2483966	10-03-2019 13:36	0	none
transfer	21341	74301	1265886	02-03-2019 08:39	0	none
transfer	13203	98237	674474	03-05-2019 13:48	0	none
transfer	93557	44688	1088725	01-04-2019 13:48	0	none
transfer	4609	72851	3953018	13-06-2019 14:47	0	none
transfer	41485	5953	3847765	13-05-2019 11:07	0	none
transfer	46436	77346	1786639	16-03-2019 15:36	0	none
transfer	99282	49218	4458846	11-03-2019 10:24	0	none
transfer	89943	29438	3861235	08-05-2019 08:25	0	none
transfer	68498	84418	869493	07-03-2019 10:57	0	none
transfer	93252	56221	748010	24-02-2019 13:09	0	none
transfer	68720	97712	987796	09-05-2019 11:14	0	none
